user_id,total_emails,total_attachments,avg_email_size,max_recipients,total_file_actions,total_to_rem,total_from_rem,total_uses_rem,avg_file_size,total_device_actions,total_logons,anomaly
KDM3923,236,154,552.2118644067797,6,16.0,0.0,0.0,0.0,428.875,0.0,983.0,normal
KDN0264,2080,273,541.7951923076923,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KDN1740,2048,499,565.47412109375,6,46.0,0.0,0.0,0.0,495.0652173913044,0.0,712.0,normal
KDR3234,2077,394,553.8103033220992,6,177.0,0.0,0.0,0.0,630.4463276836158,0.0,856.0,normal
KDT1190,2078,376,533.672281039461,6,21.0,0.0,0.0,0.0,652.7619047619048,0.0,712.0,normal
KDT3290,234,57,550.8803418803419,7,2.0,0.0,0.0,0.0,567.0,0.0,1018.0,normal
KDT3773,4146,1466,533.7175590931018,6,1111.0,0.0,0.0,0.0,689.6327632763276,0.0,1070.0,normal
KDW2929,710,193,541.1323943661972,6,436.0,137.0,247.0,384.0,529.3325688073395,287.0,1199.0,normal
KEC0785,2108,448,523.9525616698293,6,61.0,0.0,0.0,0.0,480.344262295082,0.0,712.0,normal
KEC2465,2078,688,568.3984600577478,6,2240.0,735.0,1285.0,2020.0,590.6058035714286,1469.0,712.0,normal
KED1219,590,132,537.7864406779661,6,14.0,0.0,0.0,0.0,768.9285714285714,0.0,132.0,normal
KEF0629,2171,319,505.93965914325196,7,621.0,248.0,182.0,430.0,489.88566827697264,526.0,822.0,normal
KEF1057,2542,640,521.8398898505114,7,2461.0,786.0,1360.0,2146.0,425.46688338073955,1892.0,3191.0,anomaly
KEH0665,2104,369,522.0242395437263,6,18.0,0.0,0.0,0.0,621.0,0.0,712.0,normal
KEM0113,2568,426,561.2714174454828,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KEM1208,1226,224,536.8336052202284,6,3248.0,826.0,2018.0,2844.0,531.3506773399015,2221.0,280.0,anomaly
KEM2934,3482,615,515.7564618035611,6,31.0,0.0,0.0,0.0,538.2258064516129,0.0,712.0,normal
KEO0131,4197,1140,546.9135096497498,6,200.0,40.0,66.0,106.0,635.365,256.0,1238.0,normal
KEW1179,2107,438,509.6051257712387,7,34.0,0.0,0.0,0.0,528.2941176470588,0.0,712.0,normal
KEW2795,232,101,500.20258620689657,6,23.0,0.0,0.0,0.0,479.0,0.0,712.0,normal
KFB2257,664,154,539.4623493975904,7,19.0,0.0,0.0,0.0,631.7894736842105,0.0,90.0,normal
KFG2735,2101,630,511.22132317943834,7,14.0,0.0,0.0,0.0,645.1428571428571,0.0,999.0,normal
KGB0500,2112,178,566.0113636363636,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KGD2603,2083,392,536.9635141622659,7,15.0,0.0,0.0,0.0,712.7333333333333,0.0,712.0,normal
KGD3278,235,55,578.1787234042553,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KGF2552,2091,601,541.4600669536107,7,90.0,0.0,0.0,0.0,586.7222222222222,0.0,1117.0,normal
KGN0619,2092,630,539.4847036328872,7,116.0,0.0,0.0,0.0,671.0862068965517,0.0,984.0,normal
KGR2815,235,71,542.6382978723404,5,1.0,0.0,0.0,0.0,737.0,0.0,712.0,normal
KGS3466,691,123,542.959479015919,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KHC2129,2086,629,528.3672099712368,6,44.0,0.0,0.0,0.0,717.0681818181819,0.0,712.0,normal
KHC3350,235,51,571.2340425531914,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KHP1043,3239,606,527.4643408459401,6,35.0,0.0,0.0,0.0,666.4285714285714,0.0,712.0,normal
KHW2052,2093,375,530.9173435260392,6,42.0,0.0,0.0,0.0,565.3095238095239,0.0,712.0,normal
KIC1000,3208,651,557.4030548628429,7,64.0,0.0,0.0,0.0,586.640625,0.0,712.0,normal
KIC2314,3479,1096,569.0629491233113,6,119.0,0.0,0.0,0.0,515.9327731092437,0.0,1023.0,normal
KIG1594,3690,566,552.130081300813,6,37.0,0.0,0.0,0.0,517.1621621621622,0.0,944.0,normal
KJB0354,2552,880,587.8405172413793,7,648.0,0.0,0.0,0.0,564.699074074074,0.0,1240.0,normal
KJB3654,234,127,524.6025641025641,6,2982.0,967.0,1723.0,2690.0,539.382964453387,1407.0,1241.0,normal
KJC1419,2097,736,519.0634239389605,6,96.0,0.0,0.0,0.0,546.5833333333334,0.0,948.0,normal
KJC3748,701,267,548.9172610556348,7,31.0,0.0,0.0,0.0,627.3548387096774,0.0,712.0,normal
KJD3392,698,261,566.1848137535817,7,31.0,0.0,0.0,0.0,641.6129032258065,0.0,1177.0,normal
KJH0588,2119,620,532.672015101463,7,34.0,0.0,0.0,0.0,492.88235294117646,0.0,990.0,normal
KJP1326,1540,293,528.7493506493506,7,30.0,0.0,0.0,0.0,531.3,0.0,352.0,normal
KJR1377,2099,713,502.80371605526443,6,680.0,0.0,0.0,0.0,717.3867647058823,0.0,1166.0,normal
KJR3538,2092,334,568.5253346080306,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KJS0119,2089,344,552.9076112972714,6,232.0,74.0,136.0,210.0,565.0215517241379,275.0,1210.0,normal
KJS1940,3081,858,538.2525154170723,6,37.0,0.0,0.0,0.0,462.8378378378378,0.0,1536.0,normal
KKB1088,2248,738,556.3798932384342,7,3284.0,1121.0,1837.0,2958.0,584.2359926918392,317.0,764.0,anomaly
KKB2094,2091,344,579.7149689143951,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KKC2119,2070,344,522.1280193236715,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KKD1980,2097,390,537.3948497854077,6,8.0,0.0,0.0,0.0,634.75,0.0,854.0,normal
KKH2324,3449,672,554.5247897941432,6,442.0,61.0,92.0,153.0,625.9932126696832,279.0,1148.0,normal
KKL1310,2103,680,513.3033761293391,7,82.0,0.0,0.0,0.0,618.3658536585366,0.0,712.0,normal
KKM0309,231,54,566.6363636363636,6,9.0,0.0,0.0,0.0,800.1111111111111,0.0,711.0,normal
KKM0624,2094,577,551.7101241642789,7,27.0,0.0,0.0,0.0,622.7777777777778,0.0,732.0,normal
KKP2284,689,168,546.6981132075472,6,13.0,0.0,0.0,0.0,691.2307692307693,0.0,712.0,normal
KKS3790,3470,836,543.7899135446686,7,87.0,0.0,0.0,0.0,758.4252873563219,0.0,712.0,normal
KLC3364,3462,475,555.7735413056037,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KLD2255,3309,705,535.57086733152,6,14.0,0.0,0.0,0.0,593.4285714285714,0.0,452.0,normal
KLG0439,2112,293,537.8944128787879,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KLH0276,2075,546,567.5975903614458,7,55.0,0.0,0.0,0.0,544.6363636363636,0.0,981.0,normal
KLL3118,2077,576,534.5021665864227,6,37.0,0.0,0.0,0.0,557.4324324324324,0.0,712.0,normal
KLM0714,2120,429,533.6099056603773,7,47.0,0.0,0.0,0.0,584.7659574468086,0.0,712.0,normal
KLM1357,2066,467,533.6321393998064,6,70.0,0.0,0.0,0.0,630.5142857142857,0.0,878.0,normal
KLM2448,2113,684,529.4685281590156,6,105.0,0.0,0.0,0.0,584.0095238095238,0.0,712.0,normal
KLP0249,4191,1152,549.5678835600096,7,2438.0,820.0,1377.0,2197.0,583.6997538966366,2137.0,1242.0,anomaly
KLP3864,2127,432,522.940291490362,6,2905.0,982.0,1653.0,2635.0,526.0685025817556,324.0,860.0,normal
KLZ0507,2082,320,559.709414024976,6,59.0,0.0,0.0,0.0,548.2372881355932,0.0,712.0,normal
KMB1379,2069,406,510.8506524891252,6,17.0,0.0,0.0,0.0,381.70588235294116,0.0,712.0,normal
KMB1761,2549,398,551.0043154178109,18,0.0,0.0,0.0,0.0,0.0,0.0,2892.0,normal
KMB3003,4121,695,536.8381460810483,7,29.0,0.0,0.0,0.0,715.6896551724138,0.0,712.0,normal
KMB3781,3431,793,524.3882250072865,6,2847.0,945.0,1622.0,2567.0,524.9508254302775,1427.0,1039.0,normal
KMC2028,2099,391,531.8022868032397,6,0.0,0.0,0.0,0.0,0.0,0.0,711.0,normal
KMD3062,2083,351,531.081132981277,6,0.0,0.0,0.0,0.0,0.0,0.0,580.0,normal
KMR0373,2082,293,527.6911623439001,6,7.0,0.0,0.0,0.0,618.1428571428571,0.0,842.0,normal
KMR0682,2741,446,535.7905873768698,6,624.0,239.0,136.0,375.0,539.8333333333334,367.0,944.0,normal
KMR2232,229,100,623.9868995633187,6,8.0,0.0,0.0,0.0,674.875,0.0,988.0,normal
KMS0568,654,165,519.0581039755351,7,14.0,0.0,0.0,0.0,598.8571428571429,0.0,148.0,normal
KMS0954,3469,477,524.6852118766215,7,0.0,0.0,0.0,0.0,0.0,0.0,711.0,normal
KMS1530,233,113,482.0,6,24.0,0.0,0.0,0.0,568.0833333333334,0.0,983.0,normal
KMW0259,2101,419,528.6187529747739,6,135.0,0.0,0.0,0.0,542.0888888888888,0.0,712.0,normal
KMW1008,3284,480,517.5551157125457,6,55.0,0.0,0.0,0.0,592.5272727272727,0.0,876.0,normal
KNA1279,2072,508,536.5559845559845,6,44.0,0.0,0.0,0.0,542.1818181818181,0.0,710.0,normal
KNB0560,2092,372,557.7523900573614,6,0.0,0.0,0.0,0.0,0.0,0.0,711.0,normal
KNC3843,2119,410,575.6375648890986,6,29.0,0.0,0.0,0.0,448.7241379310345,0.0,712.0,normal
KND0529,2113,647,545.818267865594,7,37.0,0.0,0.0,0.0,394.4594594594595,0.0,993.0,normal
KNH0316,2088,556,560.7183908045977,7,52.0,0.0,0.0,0.0,549.9615384615385,0.0,712.0,normal
KNH1985,2089,279,526.421254188607,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KNK1428,2102,363,520.0784966698383,6,16.0,0.0,0.0,0.0,527.875,0.0,770.0,normal
KNL0918,3485,741,567.5296987087518,7,68.0,0.0,0.0,0.0,951.3676470588235,0.0,712.0,normal
KNM0423,649,116,525.437596302003,6,0.0,0.0,0.0,0.0,0.0,0.0,442.0,normal
KNM1154,3082,601,531.0587280986373,6,32.0,0.0,0.0,0.0,533.46875,0.0,1450.0,normal
KNM1318,2087,397,535.7393387637758,7,17.0,0.0,0.0,0.0,570.0588235294117,0.0,712.0,normal
KNM1674,696,249,531.0689655172414,7,18.0,0.0,0.0,0.0,649.7222222222222,0.0,712.0,normal
KNR3837,692,151,537.4942196531792,6,21.0,0.0,0.0,0.0,763.6666666666666,0.0,712.0,normal
KNS0539,2092,523,523.3608986615678,7,22.0,0.0,0.0,0.0,458.04545454545456,0.0,712.0,normal
KNS2828,237,98,585.4810126582279,6,12.0,0.0,0.0,0.0,517.5,0.0,712.0,normal
KNS3380,3517,509,556.390958203014,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KNW1321,2097,454,516.4401525989509,7,228.0,0.0,0.0,0.0,350.75,0.0,983.0,normal
KOB2624,2067,275,563.677793904209,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KOE0908,3485,1106,562.6591104734576,7,317.0,0.0,0.0,0.0,507.1167192429022,0.0,1181.0,normal
KOE1033,3285,457,535.6505327245053,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KOM1306,2109,385,532.0697012802276,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KOP3802,698,82,547.6848137535817,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KOR1163,2395,729,536.9574112734864,6,519.0,170.0,259.0,429.0,526.7514450867052,282.0,1402.0,normal
KOW3756,706,161,523.9801699716714,6,4.0,0.0,0.0,0.0,796.5,0.0,724.0,normal
KPB1123,2678,821,554.150858849888,6,100.0,0.0,0.0,0.0,611.67,0.0,1570.0,normal
KPN3783,3448,683,558.5336426914154,6,106.0,0.0,0.0,0.0,487.8301886792453,0.0,712.0,normal
KPO3619,234,46,543.3760683760684,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KPP2253,3475,886,550.4178417266187,6,66.0,0.0,0.0,0.0,805.439393939394,0.0,712.0,normal
KPS0895,227,64,555.0396475770925,6,3.0,0.0,0.0,0.0,629.3333333333334,0.0,712.0,normal
KPS3882,2849,1109,542.4563004563005,6,121.0,0.0,0.0,0.0,503.6198347107438,0.0,1347.0,normal
KQD0274,2098,700,558.7059103908484,6,40.0,0.0,0.0,0.0,487.65,0.0,1175.0,normal
KQW0164,2589,498,571.2699884125145,6,59.0,0.0,0.0,0.0,573.7118644067797,0.0,712.0,normal
KRB3120,2118,423,552.8064211520302,6,89.0,0.0,0.0,0.0,561.943820224719,0.0,711.0,normal
KRC2935,2333,814,524.9969995713674,6,52.0,0.0,0.0,0.0,434.9807692307692,0.0,554.0,normal
KRD2100,2107,601,548.359753203607,7,593.0,0.0,0.0,0.0,599.6172006745362,0.0,1062.0,normal
KRH0589,2075,411,521.2120481927711,7,34.0,0.0,0.0,0.0,268.0,0.0,712.0,normal
KRH1028,2119,459,531.8857951864087,6,2912.0,1009.0,1655.0,2664.0,562.3780906593406,283.0,814.0,normal
KRL0467,2567,572,547.5722633424231,7,100.0,0.0,0.0,0.0,611.44,0.0,2804.0,normal
KRM3125,2089,489,508.7520344662518,6,2489.0,827.0,1407.0,2234.0,529.7858577742065,690.0,983.0,normal
KRN2211,229,48,559.0829694323144,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KSB1599,3443,624,534.97066511763,6,13.0,0.0,0.0,0.0,775.7692307692307,0.0,712.0,normal
KSD1646,3483,931,594.7668676428366,6,229.0,0.0,0.0,0.0,695.1441048034934,0.0,986.0,normal
KSF0134,2543,325,559.0499410145497,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KSH0672,2089,420,539.2082336045955,7,11.0,0.0,0.0,0.0,598.2727272727273,0.0,712.0,normal
KSJ0840,236,77,527.0677966101695,6,5.0,0.0,0.0,0.0,750.8,0.0,712.0,normal
KSM1518,232,130,555.8448275862069,6,13.0,0.0,0.0,0.0,609.2307692307693,0.0,712.0,normal
KSM1772,2565,560,556.2623781676414,18,21.0,0.0,0.0,0.0,560.9047619047619,0.0,2854.0,normal
KSN3347,236,48,544.8855932203389,6,0.0,0.0,0.0,0.0,0.0,0.0,486.0,normal
KSO2224,301,105,567.4551495016611,7,2.0,0.0,0.0,0.0,520.0,0.0,1282.0,normal
KSP1288,2107,414,546.6630280018984,6,178.0,0.0,0.0,0.0,636.8089887640449,0.0,778.0,normal
KSS2068,2102,457,547.035680304472,6,66.0,0.0,0.0,0.0,433.1969696969697,0.0,712.0,normal
KST0924,3468,837,574.1363898500576,7,73.0,0.0,0.0,0.0,595.1369863013699,0.0,712.0,normal
KSV2881,3551,537,513.8645451985357,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KSW0206,4145,677,549.502533172497,6,23.0,0.0,0.0,0.0,561.5217391304348,0.0,712.0,normal
KSW3237,2105,466,564.0788598574821,6,37.0,0.0,0.0,0.0,637.918918918919,0.0,991.0,normal
KTC0474,2082,446,522.7487992315082,6,1624.0,520.0,948.0,1468.0,543.7906403940887,741.0,1250.0,normal
KTD2249,230,54,581.695652173913,6,1.0,0.0,0.0,0.0,688.0,0.0,1028.0,normal
KTL2843,236,71,547.8601694915254,6,10.0,0.0,0.0,0.0,719.6,0.0,712.0,normal
KTL3785,3472,431,525.0711405529954,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KTR3308,234,48,536.8675213675214,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KTS3908,236,132,524.1737288135594,6,13.0,0.0,0.0,0.0,494.0,0.0,518.0,normal
KTW1719,4229,1183,559.1319460865453,6,222.0,0.0,0.0,0.0,655.0675675675676,0.0,712.0,normal
KTW3547,2089,407,527.0746768788895,6,32.0,0.0,0.0,0.0,388.8125,0.0,712.0,normal
KUS2137,706,229,549.7082152974505,6,49.0,0.0,0.0,0.0,601.1428571428571,0.0,987.0,normal
KVA2944,3703,696,522.9994598973805,7,73.0,0.0,0.0,0.0,432.24657534246575,0.0,712.0,normal
KVB3830,703,83,543.1066856330015,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KVD2453,2122,563,527.0659754948163,6,48.0,0.0,0.0,0.0,645.2291666666666,0.0,712.0,normal
KVW0814,2082,504,556.6536983669548,6,55.0,0.0,0.0,0.0,594.3818181818182,0.0,712.0,normal
KWB1967,2124,433,566.1737288135594,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KWC3812,684,212,539.2017543859649,6,1311.0,433.0,739.0,1172.0,545.6834477498093,1442.0,1070.0,normal
KWD2589,2087,313,512.9793962625779,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
KWD3977,233,117,548.618025751073,6,4.0,0.0,0.0,0.0,377.25,0.0,712.0,normal
KWR1544,232,63,534.3060344827586,6,5.0,0.0,0.0,0.0,447.6,0.0,712.0,normal
KZG3565,2122,668,571.1743638077286,7,12.0,0.0,0.0,0.0,529.3333333333334,0.0,712.0,normal
KZK2058,2085,341,546.3376498800959,6,13.0,0.0,0.0,0.0,517.0769230769231,0.0,712.0,normal
KZM2602,2099,390,544.9680800381134,6,22.0,0.0,0.0,0.0,572.9090909090909,0.0,894.0,normal
LAB1297,2095,261,517.7656324582339,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LAC0994,4220,977,556.4473933649289,6,82.0,0.0,0.0,0.0,642.109756097561,0.0,712.0,normal
LAE1350,2105,586,543.2242280285036,6,33.0,0.0,0.0,0.0,366.8181818181818,0.0,712.0,normal
LAF1796,2078,273,539.4061597690087,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LAF2213,316,84,559.4018987341772,6,1039.0,339.0,613.0,952.0,567.0221366698748,1085.0,1728.0,normal
LAH0524,2081,517,543.0374819798174,6,100.0,0.0,0.0,0.0,517.33,0.0,712.0,normal
LAH3026,3270,863,581.4660550458716,7,8514.0,2907.0,4835.0,7742.0,604.0730561428236,5431.0,974.0,anomaly
LAL1956,2112,368,529.8210227272727,7,12.0,0.0,0.0,0.0,576.3333333333334,0.0,712.0,normal
LAN1329,1532,465,537.315274151436,7,360.0,57.0,96.0,153.0,573.4194444444445,378.0,473.0,normal
LAN2608,2121,531,530.4059405940594,6,133.0,0.0,0.0,0.0,485.1203007518797,0.0,966.0,normal
LAO2771,2048,380,561.16357421875,6,28.0,0.0,0.0,0.0,655.5,0.0,712.0,normal
LAR0625,2110,522,520.0009478672986,7,35.0,0.0,0.0,0.0,564.1714285714286,0.0,1237.0,normal
LAS3757,701,162,526.1997146932953,7,3.0,0.0,0.0,0.0,718.6666666666666,0.0,712.0,normal
LAV1050,2510,460,548.001593625498,7,112.0,0.0,0.0,0.0,629.2857142857143,0.0,2038.0,normal
LAW1407,2108,464,507.26565464895634,7,73.0,0.0,0.0,0.0,637.7534246575342,0.0,712.0,normal
LBB0453,4023,1210,557.956251553567,7,86.0,0.0,0.0,0.0,638.0232558139535,0.0,932.0,normal
LBC0194,2105,319,518.8232779097387,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LBF1992,2096,429,531.0333969465648,7,30.0,0.0,0.0,0.0,515.0,0.0,712.0,normal
LBG0407,2342,355,535.8936806148591,7,487.0,209.0,131.0,340.0,537.3634496919918,272.0,782.0,normal
LBG1670,3478,929,599.0681426106958,6,247.0,0.0,0.0,0.0,534.5101214574898,0.0,987.0,normal
LBG3911,235,103,530.7744680851064,6,4.0,0.0,0.0,0.0,415.5,0.0,712.0,normal
LBJ1723,3175,885,519.3889763779528,6,119.0,0.0,0.0,0.0,531.3277310924369,0.0,999.0,normal
LBM0614,1968,344,551.3307926829268,7,14.0,0.0,0.0,0.0,502.35714285714283,0.0,444.0,normal
LBM2142,2099,691,540.02096236303,6,68.0,0.0,0.0,0.0,765.4852941176471,0.0,712.0,normal
LBM3284,237,43,528.0379746835443,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LBR1387,2081,607,517.2594906295051,6,100.0,0.0,0.0,0.0,600.25,0.0,712.0,normal
LBW3159,2096,592,526.5553435114504,7,102.0,0.0,0.0,0.0,680.2745098039215,0.0,1135.0,normal
LCB2041,2092,398,532.8451242829827,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LCC1108,2087,344,536.5563009103977,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LCC1963,2928,894,566.2011612021857,6,471.0,0.0,0.0,0.0,558.6857749469215,0.0,1506.0,normal
LCC2503,2115,464,531.4898345153664,6,15.0,0.0,0.0,0.0,603.1333333333333,0.0,712.0,normal
LCF1216,2090,335,541.933014354067,6,3033.0,923.0,1636.0,2559.0,538.7771183646555,293.0,760.0,normal
LCG0784,2088,414,531.2705938697318,6,21.0,0.0,0.0,0.0,527.1904761904761,0.0,712.0,normal
LCH1789,2098,456,492.32078169685417,7,20.0,0.0,0.0,0.0,305.55,0.0,712.0,normal
LCH2740,2124,559,504.771186440678,7,30.0,0.0,0.0,0.0,624.9333333333333,0.0,712.0,normal
LCK1403,2118,464,535.4320113314448,7,62.0,0.0,0.0,0.0,429.85483870967744,0.0,990.0,normal
LCM1480,697,205,589.583931133429,6,36.0,0.0,0.0,0.0,569.1944444444445,0.0,712.0,normal
LCP0344,262,72,548.7442748091603,6,9976.0,3537.0,5600.0,9137.0,581.9320368885325,6914.0,1130.0,anomaly
LCP0572,2103,348,537.0318592486924,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LCR1537,232,43,541.6810344827586,5,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LCS3042,2580,600,549.0058139534884,6,41.0,0.0,0.0,0.0,563.5121951219512,0.0,3153.0,normal
LCT2783,68,14,518.25,5,0.0,0.0,0.0,0.0,0.0,0.0,138.0,normal
LCW0047,2555,818,553.1937377690803,7,3037.0,813.0,1359.0,2172.0,527.8060586104708,1976.0,3128.0,anomaly
LCW3879,2099,567,536.7779895188185,6,65.0,0.0,0.0,0.0,635.1076923076923,0.0,712.0,normal
LDB3087,2069,816,540.235862735621,6,98.0,0.0,0.0,0.0,435.6938775510204,0.0,981.0,normal
LDB3304,300,68,540.56,6,441.0,141.0,222.0,363.0,561.641723356009,1030.0,1289.0,normal
LDH0574,2090,655,537.9574162679426,6,110.0,0.0,0.0,0.0,442.6909090909091,0.0,712.0,normal
LDN2514,2101,705,576.6515944788196,7,332.0,99.0,166.0,265.0,595.8463855421687,258.0,1288.0,normal
LDW0620,2085,581,552.1074340527578,7,67.0,0.0,0.0,0.0,383.7164179104478,0.0,1028.0,normal
LDW1472,645,162,582.2341085271318,6,14.0,0.0,0.0,0.0,617.9285714285714,0.0,152.0,normal
LEB1764,2552,906,534.7041536050157,6,2662.0,848.0,1468.0,2316.0,497.21562734785874,2000.0,3180.0,anomaly
LEC3857,3258,758,560.2737875997544,6,86.0,0.0,0.0,0.0,585.0116279069767,0.0,1226.0,normal
LED0656,2092,371,553.8126195028681,6,21.0,0.0,0.0,0.0,677.8571428571429,0.0,711.0,normal
LEM1913,2080,505,522.5394230769231,6,75.0,0.0,0.0,0.0,536.6533333333333,0.0,712.0,normal
LEP2922,699,137,549.3032904148783,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LER3942,231,89,518.0735930735931,6,2797.0,916.0,1626.0,2542.0,571.2849481587415,782.0,712.0,anomaly
LFB1624,689,294,554.8272859216255,6,61.0,0.0,0.0,0.0,619.1311475409836,0.0,1003.0,normal
LFC2015,2109,334,528.262683736368,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LFF1887,2095,515,551.799522673031,7,72.0,0.0,0.0,0.0,524.8888888888889,0.0,712.0,normal
LFR0075,710,243,539.3380281690141,7,3204.0,945.0,1712.0,2657.0,522.4694132334582,1437.0,993.0,anomaly
LFS0392,701,199,535.6718972895864,6,9.0,0.0,0.0,0.0,471.1111111111111,0.0,712.0,normal
LGF1503,233,115,525.725321888412,6,19.0,0.0,0.0,0.0,496.8421052631579,0.0,712.0,normal
LGJ2710,2095,370,543.4491646778043,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LGL0649,2076,336,543.2808285163776,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LGL2772,701,260,540.1226818830243,6,69.0,0.0,0.0,0.0,548.0434782608696,0.0,1207.0,normal
LGM1260,2084,420,553.3987523992322,6,55.0,0.0,0.0,0.0,611.5636363636364,0.0,712.0,normal
LGM2170,232,65,534.9224137931035,6,4.0,0.0,0.0,0.0,611.5,0.0,712.0,normal
LGR1036,3245,435,535.3454545454546,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LGR3119,2065,344,528.2532687651332,6,322.0,97.0,186.0,283.0,571.8540372670808,249.0,1066.0,normal
LGS1812,2111,476,540.0862150639507,6,44.0,0.0,0.0,0.0,722.1590909090909,0.0,712.0,normal
LGS1976,2128,438,572.3059210526316,6,12.0,0.0,0.0,0.0,484.8333333333333,0.0,810.0,normal
LGS3477,3227,391,508.0198326619151,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LHB3089,2106,659,530.701804368471,6,94.0,0.0,0.0,0.0,459.1808510638298,0.0,983.0,normal
LHG3145,2089,381,511.8908568693155,6,61.0,0.0,0.0,0.0,725.1147540983607,0.0,712.0,normal
LHH2148,2071,246,549.8865282472235,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LIC0203,2091,522,520.8909612625538,6,304.0,79.0,140.0,219.0,590.3486842105264,318.0,1097.0,normal
LIC3646,236,106,529.728813559322,6,13.0,0.0,0.0,0.0,654.9230769230769,0.0,712.0,normal
LIG2813,235,60,531.2085106382979,6,3.0,0.0,0.0,0.0,702.6666666666666,0.0,796.0,normal
LIM1718,5380,1382,546.3157992565056,7,71.0,0.0,0.0,0.0,481.7887323943662,0.0,1473.0,normal
LIW0379,3419,570,561.9005557180462,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LJC0191,2602,411,551.26095311299,6,6910.0,2364.0,3933.0,6297.0,601.9571635311144,847.0,1278.0,anomaly
LJC3980,229,69,525.5414847161572,6,6.0,0.0,0.0,0.0,616.5,0.0,712.0,normal
LJE2413,3944,1132,542.0948275862069,6,839.0,0.0,0.0,0.0,496.0393325387366,0.0,1211.0,normal
LJH0866,228,53,569.2631578947369,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LJH2619,2322,691,532.4039621016365,6,50.0,0.0,0.0,0.0,558.0,0.0,1170.0,normal
LJM3339,140,34,564.1071428571429,7,2.0,0.0,0.0,0.0,404.0,0.0,288.0,normal
LJR0253,2076,253,542.9368978805395,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LKB2322,3509,773,567.7138785978912,6,97.0,0.0,0.0,0.0,924.8865979381443,0.0,712.0,normal
LKC1944,2070,375,550.9067632850241,7,149.0,0.0,0.0,0.0,574.48322147651,0.0,1037.0,normal
LKF0335,28,10,499.07142857142856,5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,normal
LKG0937,702,209,543.9316239316239,6,22.0,0.0,0.0,0.0,575.5909090909091,0.0,712.0,normal
LKH2512,2063,471,580.6243334949103,7,54.0,0.0,0.0,0.0,637.8703703703703,0.0,998.0,normal
LKS1010,3260,560,533.8766871165644,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LKS1416,2056,556,507.25048638132296,6,29.0,0.0,0.0,0.0,407.0,0.0,1238.0,normal
LLB3769,703,114,516.5647226173542,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
LLG1238,2100,508,539.1728571428572,6,18.0,0.0,0.0,0.0,522.0,0.0,712.0,normal
